uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
BA,PNEUMONIA,DOMICILIO,"> 100",F,22
BA,PNEUMONIA,DOMICILIO,"> 100",M,21
BA,PNEUMONIA,HOSPITAL,"> 100",F,48
BA,PNEUMONIA,HOSPITAL,"> 100",M,33
BA,PNEUMONIA,IGNORADO,"> 100",F,1
BA,PNEUMONIA,OUTRO,"> 100",F,2
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
BA,SEPTICEMIA,DOMICILIO,"> 100",F,17
BA,SEPTICEMIA,DOMICILIO,"> 100",M,11
BA,SEPTICEMIA,HOSPITAL,"> 100",F,36
BA,SEPTICEMIA,HOSPITAL,"> 100",M,23
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,9
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
BA,SRAG,HOSPITAL,"> 100",F,2
CE,OUTRAS,AMBULANCIA,"> 100",M,1
CE,OUTRAS,DOMICILIO,"> 100",F,134
CE,OUTRAS,DOMICILIO,"> 100",M,65
CE,OUTRAS,HOSPITAL,"> 100",F,28
CE,OUTRAS,HOSPITAL,"> 100",M,28
CE,OUTRAS,IGNORADO,"> 100",F,19
CE,OUTRAS,IGNORADO,"> 100",M,11
CE,OUTRAS,OUTRO,"> 100",F,6
CE,OUTRAS,OUTRO,"> 100",I,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,3
CE,COVID,DOMICILIO,"> 100",F,11
CE,COVID,DOMICILIO,"> 100",M,3
CE,COVID,HOSPITAL,"> 100",F,22
CE,COVID,HOSPITAL,"> 100",M,8
CE,COVID,IGNORADO,"> 100",F,4
CE,COVID,IGNORADO,"> 100",M,3
CE,COVID,OUTRO,"> 100",F,2
CE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,3
CE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
CE,INDETERMINADA,DOMICILIO,"> 100",F,1
CE,INDETERMINADA,DOMICILIO,"> 100",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,21
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,7
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,9
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,4
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
CE,PNEUMONIA,DOMICILIO,"> 100",F,23
CE,PNEUMONIA,DOMICILIO,"> 100",M,12
CE,PNEUMONIA,HOSPITAL,"> 100",F,24
CE,PNEUMONIA,HOSPITAL,"> 100",M,11
CE,PNEUMONIA,IGNORADO,"> 100",F,6
CE,PNEUMONIA,IGNORADO,"> 100",M,6
CE,PNEUMONIA,OUTRO,"> 100",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
CE,SEPTICEMIA,DOMICILIO,"> 100",F,8
CE,SEPTICEMIA,DOMICILIO,"> 100",M,5
CE,SEPTICEMIA,HOSPITAL,"> 100",F,9
CE,SEPTICEMIA,HOSPITAL,"> 100",M,7
CE,SEPTICEMIA,IGNORADO,"> 100",F,1
CE,SEPTICEMIA,IGNORADO,"> 100",M,3
CE,SEPTICEMIA,OUTRO,"> 100",F,1
CE,SRAG,DOMICILIO,"> 100",M,1
CE,SRAG,HOSPITAL,"> 100",F,1
CE,SRAG,HOSPITAL,"> 100",M,2
CE,SRAG,IGNORADO,"> 100",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,OUTRAS,DOMICILIO,"> 100",F,16
DF,OUTRAS,DOMICILIO,"> 100",M,4
DF,OUTRAS,HOSPITAL,"> 100",F,13
DF,OUTRAS,HOSPITAL,"> 100",M,6
DF,OUTRAS,OUTRO,"> 100",F,1
DF,OUTRAS,OUTRO,"> 100",M,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,COVID,DOMICILIO,"> 100",F,1
DF,COVID,DOMICILIO,"> 100",M,2
DF,COVID,HOSPITAL,"> 100",F,5
DF,COVID,HOSPITAL,"> 100",M,9
DF,INDETERMINADA,DOMICILIO,"> 100",F,1
DF,INDETERMINADA,DOMICILIO,"> 100",M,1
DF,INDETERMINADA,HOSPITAL,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
DF,PNEUMONIA,DOMICILIO,"> 100",F,3
DF,PNEUMONIA,DOMICILIO,"> 100",M,1
DF,PNEUMONIA,HOSPITAL,"> 100",F,22
DF,PNEUMONIA,HOSPITAL,"> 100",M,7
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
DF,SEPTICEMIA,DOMICILIO,"> 100",F,1
DF,SEPTICEMIA,DOMICILIO,"> 100",M,1
DF,SEPTICEMIA,HOSPITAL,"> 100",F,3
DF,SEPTICEMIA,HOSPITAL,"> 100",M,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
DF,SRAG,HOSPITAL,"> 100",M,1
ES,OUTRAS,DOMICILIO,"> 100",F,33
ES,OUTRAS,DOMICILIO,"> 100",M,12
ES,OUTRAS,HOSPITAL,"> 100",F,18
ES,OUTRAS,HOSPITAL,"> 100",M,7
ES,OUTRAS,OUTRO,"> 100",M,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,COVID,DOMICILIO,"> 100",F,1
ES,COVID,DOMICILIO,"> 100",M,1
ES,COVID,HOSPITAL,"> 100",F,10
ES,COVID,HOSPITAL,"> 100",M,7
ES,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,5
ES,PNEUMONIA,DOMICILIO,"> 100",F,6
ES,PNEUMONIA,DOMICILIO,"> 100",M,1
ES,PNEUMONIA,HOSPITAL,"> 100",F,32
ES,PNEUMONIA,HOSPITAL,"> 100",M,12
ES,PNEUMONIA,OUTRO,"> 100",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,SEPTICEMIA,DOMICILIO,"> 100",F,2
ES,SEPTICEMIA,DOMICILIO,"> 100",M,1
ES,SEPTICEMIA,HOSPITAL,"> 100",F,11
ES,SEPTICEMIA,HOSPITAL,"> 100",M,3
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
ES,SRAG,HOSPITAL,"> 100",F,2
ES,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,OUTRAS,DOMICILIO,"> 100",F,46
GO,OUTRAS,DOMICILIO,"> 100",M,14
GO,OUTRAS,HOSPITAL,"> 100",F,16
GO,OUTRAS,HOSPITAL,"> 100",M,14
GO,OUTRAS,IGNORADO,"> 100",F,1
GO,OUTRAS,IGNORADO,"> 100",M,3
GO,OUTRAS,OUTRO,"> 100",F,11
GO,OUTRAS,OUTRO,"> 100",M,4
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
GO,COVID,DOMICILIO,"> 100",F,3
GO,COVID,DOMICILIO,"> 100",M,2
GO,COVID,HOSPITAL,"> 100",F,16
GO,COVID,HOSPITAL,"> 100",M,8
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,2
GO,INDETERMINADA,DOMICILIO,"> 100",F,1
GO,INDETERMINADA,DOMICILIO,"> 100",M,2
GO,INDETERMINADA,OUTRO,"> 100",F,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,5
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,3
GO,PNEUMONIA,DOMICILIO,"> 100",F,9
GO,PNEUMONIA,DOMICILIO,"> 100",M,5
GO,PNEUMONIA,HOSPITAL,"> 100",F,25
GO,PNEUMONIA,HOSPITAL,"> 100",M,20
GO,PNEUMONIA,IGNORADO,"> 100",F,1
GO,PNEUMONIA,OUTRO,"> 100",F,1
GO,PNEUMONIA,OUTRO,"> 100",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,6
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
GO,SEPTICEMIA,DOMICILIO,"> 100",F,8
GO,SEPTICEMIA,DOMICILIO,"> 100",M,1
GO,SEPTICEMIA,HOSPITAL,"> 100",F,9
GO,SEPTICEMIA,HOSPITAL,"> 100",M,6
GO,SRAG,HOSPITAL,"> 100",M,2
MA,OUTRAS,DOMICILIO,"> 100",F,55
MA,OUTRAS,DOMICILIO,"> 100",M,53
MA,OUTRAS,HOSPITAL,"> 100",F,20
MA,OUTRAS,HOSPITAL,"> 100",M,20
MA,OUTRAS,OUTRO,"> 100",F,4
MA,OUTRAS,OUTRO,"> 100",I,1
MA,OUTRAS,OUTRO,"> 100",M,1
MA,OUTRAS,POSTO_SAUDE,"> 100",M,1
MA,COVID,DOMICILIO,"> 100",M,1
MA,COVID,HOSPITAL,"> 100",F,3
MA,COVID,HOSPITAL,"> 100",M,5
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,9
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,5
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,4
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MA,PNEUMONIA,DOMICILIO,"> 100",F,7
MA,PNEUMONIA,DOMICILIO,"> 100",M,7
MA,PNEUMONIA,HOSPITAL,"> 100",F,16
MA,PNEUMONIA,HOSPITAL,"> 100",M,9
MA,PNEUMONIA,IGNORADO,"> 100",M,1
MA,SEPTICEMIA,DOMICILIO,"> 100",F,2
MA,SEPTICEMIA,DOMICILIO,"> 100",M,3
MA,SEPTICEMIA,HOSPITAL,"> 100",F,3
MA,SEPTICEMIA,HOSPITAL,"> 100",M,2
MA,SRAG,DOMICILIO,"> 100",M,1
MA,SRAG,HOSPITAL,"> 100",M,1
MA,SRAG,OUTRO,"> 100",M,1
MG,OUTRAS,DOMICILIO,"> 100",F,231
MG,OUTRAS,DOMICILIO,"> 100",M,97
MG,OUTRAS,HOSPITAL,"> 100",F,127
MG,OUTRAS,HOSPITAL,"> 100",M,58
MG,OUTRAS,IGNORADO,"> 100",F,9
MG,OUTRAS,IGNORADO,"> 100",M,5
MG,OUTRAS,OUTRO,"> 100",F,10
MG,OUTRAS,OUTRO,"> 100",M,2
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,18
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,9
MG,OUTRAS,VIA_PUBLICA,"> 100",F,3
MG,OUTRAS,VIA_PUBLICA,"> 100",M,2
MG,COVID,DOMICILIO,"> 100",F,5
MG,COVID,DOMICILIO,"> 100",M,2
MG,COVID,HOSPITAL,"> 100",F,36
MG,COVID,HOSPITAL,"> 100",M,24
MG,COVID,IGNORADO,"> 100",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,4
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,3
MG,INDETERMINADA,DOMICILIO,"> 100",F,16
MG,INDETERMINADA,DOMICILIO,"> 100",M,7
MG,INDETERMINADA,HOSPITAL,"> 100",F,1
MG,INDETERMINADA,IGNORADO,"> 100",F,1
MG,INDETERMINADA,IGNORADO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,29
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,10
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,32
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,10
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
MG,PNEUMONIA,DOMICILIO,"> 100",F,33
MG,PNEUMONIA,DOMICILIO,"> 100",M,15
MG,PNEUMONIA,HOSPITAL,"> 100",F,138
MG,PNEUMONIA,HOSPITAL,"> 100",M,60
MG,PNEUMONIA,IGNORADO,"> 100",F,3
MG,PNEUMONIA,IGNORADO,"> 100",M,2
MG,PNEUMONIA,OUTRO,"> 100",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,10
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,5
MG,SEPTICEMIA,DOMICILIO,"> 100",F,9
MG,SEPTICEMIA,DOMICILIO,"> 100",M,1
MG,SEPTICEMIA,HOSPITAL,"> 100",F,55
MG,SEPTICEMIA,HOSPITAL,"> 100",M,26
MG,SEPTICEMIA,IGNORADO,"> 100",M,1
MG,SEPTICEMIA,OUTRO,"> 100",F,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,9
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
MG,SRAG,DOMICILIO,"> 100",F,1
MG,SRAG,DOMICILIO,"> 100",M,3
MG,SRAG,HOSPITAL,"> 100",F,3
MG,SRAG,HOSPITAL,"> 100",M,3
MG,SRAG,IGNORADO,"> 100",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
MS,OUTRAS,DOMICILIO,"> 100",F,26
MS,OUTRAS,DOMICILIO,"> 100",M,12
MS,OUTRAS,HOSPITAL,"> 100",F,13
MS,OUTRAS,HOSPITAL,"> 100",M,7
MS,OUTRAS,VIA_PUBLICA,"> 100",F,1
MS,COVID,HOSPITAL,"> 100",F,7
MS,COVID,HOSPITAL,"> 100",M,4
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,4
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
MS,PNEUMONIA,DOMICILIO,"> 100",F,2
MS,PNEUMONIA,DOMICILIO,"> 100",M,3
MS,PNEUMONIA,HOSPITAL,"> 100",F,10
MS,PNEUMONIA,HOSPITAL,"> 100",M,14
MS,PNEUMONIA,POSTO_SAUDE,"> 100",F,1
MS,PNEUMONIA,POSTO_SAUDE,"> 100",M,1
MS,SEPTICEMIA,DOMICILIO,"> 100",F,1
MS,SEPTICEMIA,HOSPITAL,"> 100",F,6
MS,SEPTICEMIA,HOSPITAL,"> 100",M,2
MT,OUTRAS,DOMICILIO,"> 100",F,8
MT,OUTRAS,DOMICILIO,"> 100",M,7
MT,OUTRAS,HOSPITAL,"> 100",F,6
MT,OUTRAS,HOSPITAL,"> 100",M,3
MT,OUTRAS,IGNORADO,"> 100",F,18
MT,OUTRAS,IGNORADO,"> 100",M,9
MT,COVID,DOMICILIO,"> 100",M,1
MT,COVID,HOSPITAL,"> 100",F,1
MT,COVID,HOSPITAL,"> 100",M,2
MT,COVID,IGNORADO,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,1
MT,PNEUMONIA,DOMICILIO,"> 100",F,2
MT,PNEUMONIA,DOMICILIO,"> 100",M,2
MT,PNEUMONIA,HOSPITAL,"> 100",F,2
MT,PNEUMONIA,HOSPITAL,"> 100",M,6
MT,PNEUMONIA,IGNORADO,"> 100",F,3
MT,PNEUMONIA,IGNORADO,"> 100",M,1
MT,SEPTICEMIA,HOSPITAL,"> 100",F,1
MT,SEPTICEMIA,HOSPITAL,"> 100",M,1
MT,SEPTICEMIA,IGNORADO,"> 100",F,2
PA,OUTRAS,DOMICILIO,"> 100",F,72
PA,OUTRAS,DOMICILIO,"> 100",M,37
PA,OUTRAS,HOSPITAL,"> 100",F,11
PA,OUTRAS,HOSPITAL,"> 100",M,7
PA,OUTRAS,IGNORADO,"> 100",F,1
PA,OUTRAS,IGNORADO,"> 100",M,1
PA,OUTRAS,OUTRO,"> 100",F,1
PA,OUTRAS,OUTRO,"> 100",M,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,COVID,DOMICILIO,"> 100",F,2
PA,COVID,HOSPITAL,"> 100",F,5
PA,COVID,HOSPITAL,"> 100",M,7
PA,COVID,OUTRO,"> 100",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,INDETERMINADA,DOMICILIO,"> 100",F,3
PA,INDETERMINADA,HOSPITAL,"> 100",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,6
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PA,PNEUMONIA,DOMICILIO,"> 100",F,8
PA,PNEUMONIA,DOMICILIO,"> 100",M,1
PA,PNEUMONIA,HOSPITAL,"> 100",F,21
PA,PNEUMONIA,HOSPITAL,"> 100",M,12
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,SEPTICEMIA,DOMICILIO,"> 100",F,2
PA,SEPTICEMIA,DOMICILIO,"> 100",M,1
PA,SEPTICEMIA,HOSPITAL,"> 100",F,8
PA,SEPTICEMIA,HOSPITAL,"> 100",M,4
PA,SEPTICEMIA,OUTRO,"> 100",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,SRAG,DOMICILIO,"> 100",M,2
PA,SRAG,HOSPITAL,"> 100",F,1
PA,SRAG,HOSPITAL,"> 100",M,1
PA,SRAG,IGNORADO,"> 100",M,1
PB,OUTRAS,DOMICILIO,"> 100",F,148
PB,OUTRAS,DOMICILIO,"> 100",M,72
PB,OUTRAS,HOSPITAL,"> 100",F,32
PB,OUTRAS,HOSPITAL,"> 100",M,16
PB,OUTRAS,OUTRO,"> 100",F,3
PB,OUTRAS,OUTRO,"> 100",M,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,2
PB,COVID,DOMICILIO,"> 100",F,1
PB,COVID,HOSPITAL,"> 100",F,13
PB,COVID,HOSPITAL,"> 100",M,5
PB,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PB,INDETERMINADA,DOMICILIO,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,16
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,6
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,4
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
PB,PNEUMONIA,DOMICILIO,"> 100",F,11
PB,PNEUMONIA,DOMICILIO,"> 100",M,10
PB,PNEUMONIA,HOSPITAL,"> 100",F,32
PB,PNEUMONIA,HOSPITAL,"> 100",M,22
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PB,SEPTICEMIA,DOMICILIO,"> 100",F,6
PB,SEPTICEMIA,DOMICILIO,"> 100",M,6
PB,SEPTICEMIA,HOSPITAL,"> 100",F,13
PB,SEPTICEMIA,HOSPITAL,"> 100",M,6
PB,SRAG,DOMICILIO,"> 100",F,1
PB,SRAG,HOSPITAL,"> 100",F,1
PE,OUTRAS,DOMICILIO,"> 100",F,194
PE,OUTRAS,DOMICILIO,"> 100",M,88
PE,OUTRAS,HOSPITAL,"> 100",F,57
PE,OUTRAS,HOSPITAL,"> 100",M,30
PE,OUTRAS,IGNORADO,"> 100",F,4
PE,OUTRAS,IGNORADO,"> 100",M,1
PE,OUTRAS,OUTRO,"> 100",F,1
PE,OUTRAS,OUTRO,"> 100",M,3
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,7
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,4
PE,OUTRAS,VIA_PUBLICA,"> 100",F,2
PE,COVID,DOMICILIO,"> 100",F,2
PE,COVID,DOMICILIO,"> 100",M,3
PE,COVID,HOSPITAL,"> 100",F,32
PE,COVID,HOSPITAL,"> 100",M,13
PE,INDETERMINADA,DOMICILIO,"> 100",F,2
PE,INDETERMINADA,DOMICILIO,"> 100",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,13
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,6
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,12
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,PNEUMONIA,DOMICILIO,"> 100",F,21
PE,PNEUMONIA,DOMICILIO,"> 100",M,11
PE,PNEUMONIA,HOSPITAL,"> 100",F,33
PE,PNEUMONIA,HOSPITAL,"> 100",M,25
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,SEPTICEMIA,DOMICILIO,"> 100",F,22
PE,SEPTICEMIA,DOMICILIO,"> 100",M,4
PE,SEPTICEMIA,HOSPITAL,"> 100",F,64
PE,SEPTICEMIA,HOSPITAL,"> 100",M,12
PE,SEPTICEMIA,OUTRO,"> 100",M,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,SRAG,DOMICILIO,"> 100",F,3
PE,SRAG,HOSPITAL,"> 100",F,15
PE,SRAG,HOSPITAL,"> 100",M,6
PE,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PI,OUTRAS,DOMICILIO,"> 100",F,43
PI,OUTRAS,DOMICILIO,"> 100",M,21
PI,OUTRAS,HOSPITAL,"> 100",F,7
PI,OUTRAS,HOSPITAL,"> 100",M,6
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PI,COVID,DOMICILIO,"> 100",F,3
PI,COVID,HOSPITAL,"> 100",F,4
PI,COVID,HOSPITAL,"> 100",M,1
PI,INDETERMINADA,DOMICILIO,"> 100",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,6
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
PI,PNEUMONIA,DOMICILIO,"> 100",F,4
PI,PNEUMONIA,DOMICILIO,"> 100",M,3
PI,PNEUMONIA,HOSPITAL,"> 100",F,3
PI,PNEUMONIA,HOSPITAL,"> 100",M,5
PI,SEPTICEMIA,DOMICILIO,"> 100",F,5
PI,SEPTICEMIA,HOSPITAL,"> 100",F,4
PI,SRAG,DOMICILIO,"> 100",F,1
PR,OUTRAS,DOMICILIO,"> 100",F,101
PR,OUTRAS,DOMICILIO,"> 100",M,35
PR,OUTRAS,HOSPITAL,"> 100",F,32
PR,OUTRAS,HOSPITAL,"> 100",M,17
PR,OUTRAS,OUTRO,"> 100",F,6
PR,OUTRAS,OUTRO,"> 100",M,2
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,6
PR,OUTRAS,POSTO_SAUDE,"> 100",M,1
PR,OUTRAS,VIA_PUBLICA,"> 100",M,1
PR,COVID,DOMICILIO,"> 100",F,1
PR,COVID,HOSPITAL,"> 100",F,6
PR,COVID,HOSPITAL,"> 100",M,8
PR,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PR,INDETERMINADA,DOMICILIO,"> 100",F,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,4
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,7
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,4
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
PR,PNEUMONIA,DOMICILIO,"> 100",F,4
PR,PNEUMONIA,DOMICILIO,"> 100",M,2
PR,PNEUMONIA,HOSPITAL,"> 100",F,34
PR,PNEUMONIA,HOSPITAL,"> 100",M,24
PR,PNEUMONIA,OUTRO,"> 100",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PR,SEPTICEMIA,DOMICILIO,"> 100",F,6
PR,SEPTICEMIA,HOSPITAL,"> 100",F,14
PR,SEPTICEMIA,HOSPITAL,"> 100",M,8
RJ,OUTRAS,DOMICILIO,"> 100",F,191
RJ,OUTRAS,DOMICILIO,"> 100",M,50
RJ,OUTRAS,HOSPITAL,"> 100",F,130
RJ,OUTRAS,HOSPITAL,"> 100",M,44
RJ,OUTRAS,IGNORADO,"> 100",F,1
RJ,OUTRAS,OUTRO,"> 100",F,18
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,43
